epoch,avg_loss,accuracy
0,3.797659849509215,0.20559731012658228
1,3.349339411808894,0.23595727848101267
2,3.237204135992588,0.2233979430379747
3,3.178647946088742,0.2430775316455696
4,3.136021149464143,0.25346123417721517
5,3.0986150105794272,0.27719541139240506
6,3.0577480609600363,0.296875
7,3.022614307892628,0.293809335443038
8,3.0036533062274637,0.299248417721519
9,2.990067115196815,0.2900514240506329
10,2.9624107556465344,0.2969738924050633
11,2.970247513208634,0.2926226265822785
12,2.934436309031951,0.3214992088607595
13,2.9225381704477162,0.3112143987341772
14,2.9096233661358175,0.31210443037974683
15,2.9018724881685696,0.3239715189873418
16,2.886345692169972,0.3294106012658228
17,2.8720370561648636,0.3115110759493671
18,2.87769043751252,0.3305973101265823
19,2.859562017978766,0.3069620253164557
20,2.8543724646935096,0.3181368670886076
21,2.845306396484375,0.3116099683544304
22,2.8370926685822315,0.3115110759493671
23,2.8298404400165262,0.330498417721519
24,2.824285458295773,0.31062104430379744
25,2.823816348344852,0.30666534810126583
26,2.804232670710637,0.34394778481012656
27,2.792568108974359,0.3291139240506329
28,2.780316475110176,0.29964398734177217
29,2.8038870004507213,0.33198180379746833
30,2.795195750701122,0.33613528481012656
31,2.780389443421975,0.3206091772151899
32,2.7804567385942507,0.3203125
33,2.772625067295172,0.31744462025316456
34,2.774439493815104,0.32466376582278483
35,2.765624021872496,0.33128955696202533
36,2.7584905379857774,0.341376582278481
37,2.754322736691206,0.331190664556962
38,2.751178252391326,0.338310917721519
39,2.7466364151392226,0.34454113924050633
40,2.736968994140625,0.33999208860759494
41,2.744025401580028,0.340684335443038
42,2.7423003759139624,0.33870648734177217
43,2.7315538846529446,0.3347507911392405
44,2.7205035869891825,0.3502768987341772
45,2.7143370799529247,0.32891613924050633
46,2.7330423990885415,0.35591376582278483
47,2.7353904919746594,0.3214003164556962
48,2.7205816415640025,0.34295886075949367
49,2.7100609021309094,0.3358386075949367
50,2.709294637044271,0.3502768987341772
51,2.7128599117963743,0.34810126582278483
52,2.710271786420773,0.3443433544303797
53,2.708886953500601,0.32852056962025317
54,2.70513426951873,0.3323773734177215
55,2.6993582309820714,0.3482990506329114
56,2.6963594876802883,0.3440466772151899
57,2.6788758497971754,0.34424446202531644
58,2.6770700307992787,0.3238726265822785
59,2.687809479542268,0.34325553797468356
60,2.702074882311699,0.3514636075949367
61,2.701878474308894,0.3471123417721519
62,2.6733817076071715,0.35225474683544306
63,2.6752442580003004,0.3313884493670886
64,2.6919072469075522,0.3518591772151899
65,2.6776975974058495,0.3537381329113924
66,2.6919610439202724,0.33010284810126583
67,2.6867051735902443,0.3467167721518987
68,2.6874731993063903,0.35136471518987344
69,2.673919677734375,0.348496835443038
70,2.676426814152644,0.3608583860759494
71,2.6531829833984375,0.3485957278481013
72,2.6613914294120593,0.3494857594936709
73,2.6613873212765427,0.35176028481012656
74,2.6611991295447717,0.32100474683544306
75,2.67805422269381,0.3651107594936709
76,2.659706506973658,0.3608583860759494
77,2.661440922663762,0.3581882911392405
78,2.6443409063877206,0.35413370253164556
79,2.6618560399764624,0.34958465189873417
80,2.654047061235477,0.35324367088607594
81,2.6472952427008214,0.3452333860759494
82,2.6497215857872596,0.36105617088607594
83,2.6419534927759414,0.35897943037974683
84,2.6474675887670274,0.35195806962025317
85,2.641016055376102,0.3575949367088608
86,2.6316023606520433,0.3536392405063291
87,2.6475796821789865,0.3616495253164557
88,2.640472020858373,0.36075949367088606
89,2.647130134778145,0.35591376582278483
90,2.6306187556340146,0.3683742088607595
91,2.644519316844451,0.34899129746835444
92,2.651264484112079,0.33198180379746833
93,2.639892578125,0.3458267405063291
94,2.646531520745693,0.3608583860759494
95,2.615567916478866,0.3502768987341772
96,2.6342849731445312,0.3526503164556962
97,2.626522944523738,0.3649129746835443
98,2.6264319786658654,0.36876977848101267
99,2.6171957162710338,0.3626384493670886
