epoch,avg_loss,accuracy
0,1.974752964117588,0.3291139240506329
1,1.7828987317207532,0.37885680379746833
2,1.6925035134339943,0.40348101265822783
3,1.6221483670748198,0.42691851265822783
4,1.5567174080090644,0.45500395569620256
5,1.5178361550355568,0.47221123417721517
6,1.4922564579890325,0.47794699367088606
7,1.4450040963979869,0.4742879746835443
8,1.424477992913662,0.49485759493670883
9,1.3953805581117287,0.4912974683544304
10,1.3884111062074318,0.5188884493670886
11,1.3440631964267828,0.5136471518987342
12,1.3509716131748297,0.5120648734177216
13,1.3172608400002503,0.5219541139240507
14,1.2952422117575622,0.5218552215189873
15,1.2762572459685497,0.5189873417721519
16,1.2639386103703425,0.5389636075949367
17,1.2517686501527443,0.5533030063291139
18,1.2235843951885517,0.5551819620253164
19,1.2133672665327022,0.5691257911392406
20,1.1891549917367787,0.561807753164557
21,1.184346419114333,0.5737737341772152
22,1.1806961450821314,0.5717958860759493
23,1.1697200872959235,0.5649723101265823
24,1.1629319802308693,0.5813884493670886
25,1.1393206669734075,0.5987935126582279
26,1.1310692811623597,0.589003164556962
27,1.1317430153871193,0.5815862341772152
28,1.115423349233774,0.5941455696202531
29,1.1049918150290465,0.611056170886076
30,1.0968487079326923,0.6068037974683544
31,1.1032722668770032,0.6239121835443038
32,1.0810338533841646,0.5925632911392406
33,1.0808282509828224,0.5884098101265823
34,1.0721155802408855,0.6029469936708861
35,1.052369631253756,0.5982990506329114
36,1.055398207444411,0.6293512658227848
37,1.043442848401192,0.6132318037974683
38,1.0363128857734876,0.6205498417721519
39,1.047395755083133,0.6428995253164557
40,1.0211490728916266,0.6257911392405063
41,1.0159826034154646,0.6324169303797469
42,1.02479494535006,0.6402294303797469
43,1.0041276002541566,0.6285601265822784
44,0.9984004680926983,0.631131329113924
45,0.9934312869340945,0.6416139240506329
46,0.9873692439152644,0.6524920886075949
47,0.9835679469964443,0.6571400316455697
48,0.9786912966997195,0.6368670886075949
49,0.9674438085311499,0.642306170886076
50,0.9676052973820612,0.6666337025316456
51,0.956814203506861,0.647745253164557
52,0.9633871225210336,0.6541732594936709
53,0.9421227283966846,0.6551621835443038
54,0.9536254100310497,0.6509098101265823
55,0.941927005083133,0.6498219936708861
56,0.9351396805200821,0.649129746835443
57,0.9327836648011819,0.6692049050632911
58,0.9380867786896534,0.6676226265822784
59,0.923766600779998,0.668809335443038
60,0.9165892967810998,0.6617879746835443
61,0.920926020695613,0.6690071202531646
62,0.9024150554950421,0.6521954113924051
63,0.8957700484838241,0.6575356012658228
64,0.9091299986227964,0.6621835443037974
65,0.8946315080691607,0.6713805379746836
66,0.8891415718274239,0.6808742088607594
67,0.8844812833345853,0.6818631329113924
68,0.8774178333771534,0.671875
69,0.8831861447065305,0.6721716772151899
70,0.8873983529897836,0.6843354430379747
71,0.8678194681803385,0.6867088607594937
72,0.8633123544546274,0.6856210443037974
73,0.8632518083621294,0.6875
74,0.8578981252817007,0.6700949367088608
75,0.849747780041817,0.6734572784810127
76,0.8522118788499099,0.6906645569620253
77,0.8453327081142328,0.6798852848101266
78,0.8439635252341245,0.6916534810126582
79,0.8308033087314703,0.6923457278481012
80,0.8286657088842148,0.6913568037974683
81,0.82977294921875,0.6919501582278481
82,0.8258880223983374,0.6840387658227848
83,0.8236133868877704,0.6838409810126582
84,0.819933817936824,0.6893789556962026
85,0.8233261108398438,0.6935324367088608
86,0.8163156264867538,0.6958069620253164
87,0.8122537564008664,0.6961036392405063
88,0.8095096196883764,0.6945213607594937
89,0.8047960232465695,0.6996637658227848
90,0.80425291794997,0.7098496835443038
91,0.8071222549829727,0.696993670886076
92,0.7989418323223407,0.7076740506329114
93,0.790781999245668,0.6950158227848101
94,0.7852526444655198,0.7093552215189873
95,0.7926184825408154,0.7001582278481012
96,0.7989917657314203,0.6941257911392406
97,0.7862564478165064,0.7028283227848101
98,0.7856692289694761,0.7005537974683544
99,0.7924954830071865,0.6913568037974683
