epoch,avg_loss,accuracy
0,2.487684787848057,0.15753560126582278
1,2.072539891952123,0.20915743670886075
2,1.993654495630509,0.23694620253164558
3,1.9460740700746193,0.24732990506329114
4,1.9097137451171875,0.2756131329113924
5,1.8697157639723558,0.2799643987341772
6,1.83653317964994,0.28619462025316456
7,1.8100795256785858,0.3185324367088608
8,1.7870804224258814,0.3360363924050633
9,1.7611506535456731,0.33999208860759494
10,1.744139646872496,0.3462223101265823
11,1.717982169909355,0.3682753164556962
12,1.7073258620042067,0.37430775316455694
13,1.6773536877754407,0.38686708860759494
14,1.667322012094351,0.3791534810126582
15,1.632806924673227,0.393690664556962
16,1.6140967149000902,0.4129746835443038
17,1.5941238403320312,0.4130735759493671
18,1.5860850994403546,0.432753164556962
19,1.5662555205516326,0.4255340189873418
20,1.547635494134365,0.43403876582278483
21,1.524053720327524,0.4498615506329114
22,1.5208210089267828,0.4519382911392405
23,1.502228272266877,0.4488726265822785
24,1.4867325807229066,0.458564082278481
25,1.4695972540439703,0.44551028481012656
26,1.4667834746531951,0.4717167721518987
27,1.4487059177496495,0.4684533227848101
28,1.426964099590595,0.48635284810126583
29,1.4147869990422175,0.46736550632911394
30,1.4174486796061199,0.44570806962025317
31,1.3995440556452825,0.48694620253164556
32,1.3977653307792468,0.48605617088607594
33,1.3936925056653144,0.4795292721518987
34,1.381395780123197,0.4955498417721519
35,1.3718359531500401,0.49723101265822783
36,1.36109865628756,0.5187895569620253
37,1.349546187963241,0.5020767405063291
38,1.3510587643354366,0.5195806962025317
39,1.3386751810709636,0.5055379746835443
40,1.3276912004519732,0.5365901898734177
41,1.3239609155899439,0.5234375
42,1.3171249780899439,0.5115704113924051
43,1.3047174307016225,0.5212618670886076
44,1.3055318196614583,0.5249208860759493
45,1.300923078488081,0.5291732594936709
46,1.2791308867625701,0.537381329113924
47,1.2858426020695612,0.5190862341772152
48,1.2743986080854366,0.5324367088607594
49,1.2674140930175781,0.529568829113924
50,1.264319591033153,0.5330300632911392
51,1.2584324372120392,0.545193829113924
52,1.252396705823067,0.5477650316455697
53,1.2465700002817006,0.5302610759493671
54,1.2447316096379206,0.5470727848101266
55,1.2274336203550682,0.5571598101265823
56,1.23295651949369,0.5452927215189873
57,1.2163949624086037,0.5498417721518988
58,1.2213487869653947,0.5427215189873418
