epoch,avg_loss,accuracy
0,2.0673589461889024,0.27086629746835444
1,1.8239151392227564,0.35769382911392406
2,1.6940802549704528,0.38538370253164556
3,1.613900600335537,0.4318631329113924
4,1.5357482127654247,0.44452136075949367
5,1.4573524670723157,0.46855221518987344
6,1.3806913326948116,0.4977254746835443
7,1.3244460668319311,0.5046479430379747
8,1.291017581255008,0.5169106012658228
9,1.2435342837602665,0.5346123417721519
10,1.2034455323830628,0.5526107594936709
11,1.165002676156851,0.5489517405063291
12,1.1348360501802885,0.5439082278481012
13,1.0977979806753306,0.5843552215189873
14,1.0793828719701521,0.5887064873417721
15,1.0689622927934697,0.5885087025316456
16,1.0352080907577124,0.6227254746835443
17,1.0230712890625,0.6315268987341772
18,1.002004867944962,0.6246044303797469
19,0.9920772650302985,0.6373615506329114
20,0.9780739026191907,0.635185917721519
21,0.9539314661270533,0.6512064873417721
22,0.950660412128155,0.6361748417721519
23,0.9337792029747596,0.6366693037974683
24,0.9272482456305088,0.6614912974683544
25,0.9246002588516626,0.6578322784810127
26,0.9085600437262119,0.6430973101265823
27,0.9081259507399339,0.6737539556962026
28,0.8863899035331531,0.6611946202531646
29,0.8794674995617989,0.6651503164556962
30,0.8801185412284656,0.6710838607594937
31,0.861312964023688,0.6601068037974683
32,0.8672715211525942,0.6535799050632911
33,0.8563017233824118,0.6732594936708861
34,0.8491023137019231,0.6807753164556962
35,0.8439014141376202,0.6692049050632911
36,0.8358960273938302,0.6814675632911392
37,0.8283569140311999,0.6726661392405063
38,0.8303084740271935,0.6826542721518988
39,0.8198164915427183,0.6796875
40,0.8208577082707331,0.698378164556962
41,0.8177478985908704,0.681368670886076
42,0.8017679850260416,0.7050039556962026
43,0.7969576028677133,0.6731606012658228
44,0.7960540575858874,0.7020371835443038
45,0.8017338972825271,0.6949169303797469
46,0.7913306309626653,0.6842365506329114
47,0.7867336762257111,0.7049050632911392
48,0.7806230202699319,0.7035205696202531
49,0.7818684700207833,0.6953125
50,0.7741134839180188,0.6984770569620253
51,0.7652763464511969,0.7042128164556962
52,0.7638797760009766,0.6970925632911392
53,0.7665185683812851,0.6992681962025317
54,0.7570558694692758,0.6955102848101266
55,0.751420143323067,0.7063884493670886
56,0.7550770197159204,0.7022349683544303
57,0.7541996882512019,0.7032238924050633
58,0.7467668973482572,0.7033227848101266
59,0.7328878060365335,0.6994659810126582
60,0.7409443977551583,0.709256329113924
61,0.7369362757756159,0.6955102848101266
62,0.7391789754231771,0.7202333860759493
63,0.7286835205860627,0.7178599683544303
64,0.7209847279084034,0.7051028481012658
65,0.7233418684739333,0.7206289556962026
66,0.7281434963911008,0.7049050632911392
67,0.7151209513346354,0.71875
68,0.7119711362398587,0.7231012658227848
69,0.7145220438639323,0.7144976265822784
70,0.7104106805263422,0.7151898734177216
71,0.7032648722330729,0.7141020569620253
72,0.705479499621269,0.7263647151898734
73,0.7036683009221003,0.7280458860759493
74,0.7033173487736628,0.7349683544303798
75,0.6916847718067658,0.7240901898734177
76,0.6821192227877103,0.7307159810126582
77,0.6868486648950821,0.7341772151898734
78,0.6795679728190104,0.7356606012658228
79,0.6745206881792117,0.7284414556962026
80,0.675964844532502,0.7243868670886076
81,0.6809786772116636,0.7242879746835443
82,0.675077633979993,0.7319026898734177
83,0.670376704289363,0.7339794303797469
84,0.6649586115127954,0.7271558544303798
85,0.6647002880389874,0.7325949367088608
86,0.6619387895633013,0.7130142405063291
87,0.6560712471986428,0.7420886075949367
88,0.6598837436773838,0.7321993670886076
89,0.6537307837070563,0.7412974683544303
90,0.6529541504688752,0.7368473101265823
91,0.6435655936216697,0.7323971518987342
92,0.653016114846254,0.7339794303797469
93,0.6407024187919421,0.7390229430379747
94,0.6421847710242639,0.7351661392405063
95,0.6327313643235427,0.7386273734177216
96,0.6344079237717849,0.7410996835443038
97,0.6282837696564503,0.7468354430379747
98,0.6270075577955979,0.7375395569620253
99,0.6221520350529597,0.7522745253164557
100,0.6107324942564353,0.7541534810126582
101,0.6159675793770032,0.7524723101265823
102,0.6197619315905448,0.7512856012658228
103,0.6079950088109726,0.7442642405063291
104,0.6059128198868189,0.750692246835443
105,0.6129038395025791,0.7538568037974683
106,0.6050594525459485,0.7456487341772152
107,0.5966119032639724,0.7541534810126582
108,0.5945032070844601,0.7507911392405063
109,0.5945578844119341,0.7528678797468354
110,0.5995179689847506,0.7468354430379747
111,0.5823430770482773,0.75
112,0.5900308657915164,0.7494066455696202
113,0.5900381039350461,0.7565268987341772
114,0.5781808510804788,0.7604825949367089
115,0.5742171849959936,0.7568235759493671
116,0.5819986783541166,0.7551424050632911
117,0.5714438022711338,0.7527689873417721
118,0.5659434000651041,0.7635482594936709
119,0.5666237366505158,0.7627571202531646
120,0.5635465964292868,0.7577136075949367
121,0.5628276727138422,0.7667128164556962
122,0.5590476989746094,0.7626582278481012
123,0.5550782130314753,0.7609770569620253
124,0.5595165643936548,0.7735363924050633
125,0.550107907026242,0.759493670886076
126,0.5408681233723959,0.7699762658227848
127,0.5375317304562299,0.7648338607594937
128,0.5433780474540515,0.768690664556962
129,0.5409319461920322,0.7661194620253164
130,0.5445988483918018,0.7735363924050633
131,0.5372591752272385,0.7742286392405063
132,0.5370596372164212,0.7694818037974683
133,0.5334072602100861,0.7701740506329114
134,0.5256046882042518,0.7787776898734177
135,0.5268785036527194,0.7785799050632911
136,0.5235174619234525,0.7813488924050633
137,0.5249532063802084,0.7725474683544303
138,0.5151030222574869,0.7744264240506329
139,0.5165891891870743,0.7736352848101266
140,0.5121368016952124,0.7820411392405063
141,0.5102272522755158,0.7755142405063291
142,0.5130765866010617,0.7822389240506329
143,0.5060845399514223,0.784315664556962
144,0.5051694527650491,0.7750197784810127
145,0.5067109817113632,0.7779865506329114
146,0.5092587593274239,0.7766020569620253
147,0.5007748237022986,0.7823378164556962
148,0.5022475902850811,0.7726463607594937
149,0.5074840447841547,0.7778876582278481
150,0.4923650301419772,0.7870846518987342
151,0.49665226080478764,0.7811511075949367
152,0.4985934037428636,0.7835245253164557
153,0.4925670623779297,0.7730419303797469
154,0.4925894125913962,0.78125
155,0.49404520866198415,0.7871835443037974
156,0.5004035265017779,0.784315664556962
157,0.4956017029591096,0.7817444620253164
158,0.49273187686235476,0.7756131329113924
